Unnamed: 0,X,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
25583,25583,f3d773300918c8754c5fcbdd186d1101fd10ce38,1375113277,2,0,40,17,2,2,1,0.9997779672118908,TRUE,2.0,1491049.0,7.0,False,23,198520.0,52,3.0,80,2334.0,2375.0,80,1964.0,2005.0,75,2116.0,2152.0,0.0140014738393515,0.390014738393515,0.396647015475313,57,TRUE,FALSE,0.0350877192982456,6,openstack/nova
25585,25585,f3d8c40b6255cf962c4b42b9c306562d7d7de586,1344723381,0,0,24,3,4,3,1,0.79735120877233,TRUE,2.0,19463.0,1.0,False,13,93445.5,56,1.0,818,185.0,900.0,812,184.0,894.0,320,69.0,323.0,0.7181208053691271,0.156599552572707,0.724832214765101,27,FALSE,FALSE,0.0,2,openstack/glance
25590,25590,f3e06cffea49ae51f4b5ddb131f541884060bc64,1375362736,1,0,16,40,4,4,1,0.8384709348904429,TRUE,2.0,1820216.0,11.0,False,98,240651.25,264,2.0,994,2195.0,3084.0,948,1821.0,2665.0,232,1984.0,2118.0,0.0425881922866021,0.36282215317126704,0.387314933284591,56,TRUE,FALSE,0.0178571428571429,6,openstack/nova
25591,25591,f3e0ab26988ee1ecd6fea6348e2954f97df6dd01,1376671199,1,0,11,1,1,1,1,0.0,TRUE,3.0,765557.0,3.0,False,0,0.0,0,2.0,27,423.0,444.0,27,407.0,428.0,14,390.0,398.0,0.0175233644859813,0.456775700934579,0.466121495327103,12,TRUE,FALSE,0.0833333333333333,6,openstack/cinder
25593,25593,f3e4b701fd9158cd7c167d9f188bfb71fa319671,1342163723,0,0,108,65,4,5,1,0.7679143067739741,TRUE,4.0,-30343033.0,4.0,False,8,565394.666666667,12,4.0,0,111.0,111.0,0,111.0,111.0,0,94.0,94.0,0.00680272108843537,0.6462585034013609,0.6462585034013609,173,FALSE,FALSE,0.0,2,openstack/neutron
25603,25603,f400a5423214d0d569bfc86bdc55a194b8acdba3,1363211708,0,0,1,2,0,1,1,0.0,FALSE,,,,,0,0.0,0,,0,,,0,,,0,,,0.0,0.0,0.0,3,FALSE,FALSE,0.0,5,openstack/glance
25604,25604,f404751a65cdd030821dd1cec414fcb811299978,1374666392,0,0,8,5,3,3,1,0.625418115623811,TRUE,1.0,16071.0,2.0,False,31,753920.333333333,88,2.0,4,1803.0,1805.0,4,1447.0,1449.0,4,1602.0,1604.0,0.000930925339787749,0.29845466393595194,0.298827034071867,13,FALSE,FALSE,0.0,6,openstack/nova
25606,25606,f4058ea21783ecc1eecb377e88a4f12c03cd2475,1379445995,1,0,7,7,5,4,1,0.962961064794514,TRUE,1.0,94291.0,5.0,False,23,180197.6,64,5.0,62,776.0,824.0,62,743.0,791.0,23,512.0,521.0,0.0238095238095238,0.5089285714285711,0.5178571428571429,14,TRUE,FALSE,0.0714285714285714,7,openstack/cinder
25609,25609,f40c10281d79169ee7d2d8ca6a3976e6dc719abe,1334196953,0,0,5,3,1,1,1,0.0,TRUE,2.0,597900.0,6.0,False,29,162283.0,74,3.0,48,640.0,651.0,48,639.0,650.0,48,616.0,627.0,0.0372057706909643,0.468488990129081,0.476841305998481,8,FALSE,FALSE,0.0,1,openstack/nova
25616,25616,f42cb54002eaaa1f82a7a489802afc85412e2ce1,1393030162,0,0,2,5,1,1,1,0.0,TRUE,1.0,235636.0,3.0,False,12,8670743.0,17,2.0,518,442.0,776.0,455,314.0,613.0,415,366.0,637.0,0.548812664907652,0.484168865435356,0.841688654353562,7,FALSE,FALSE,0.0,8,openstack/swift
25617,25617,f42d16134e1888938783128acbea3d1effbb9219,1380911292,0,0,37,37,4,4,1,0.9863620873492892,TRUE,2.0,2423469.0,9.0,False,159,324164.5,724,4.0,493,2347.0,2646.0,335,1808.0,2000.0,438,2109.0,2370.0,0.0706241956241956,0.3394465894465889,0.3814350064350061,74,FALSE,FALSE,0.0,7,openstack/nova
25618,25618,f431a143d4d7b52d2858bfa0a0543a19a29765b6,1340615196,0,0,13,2,2,2,1,0.996791631981637,TRUE,3.0,-32443180.0,5.0,False,5,346368.0,7,3.0,46,136.0,150.0,46,133.0,147.0,40,96.0,106.0,0.341666666666667,0.808333333333333,0.891666666666667,15,FALSE,FALSE,0.0,2,openstack/neutron
25620,25620,f4368e5cdf286d065742e0da1977a3e48c091123,1323812885,0,0,5,1,1,1,1,0.0,TRUE,2.0,1955504.0,6.0,False,20,98012.0,25,3.0,117,127.0,128.0,117,127.0,128.0,80,89.0,90.0,0.225626740947075,0.250696378830084,0.253481894150418,6,FALSE,FALSE,0.0,0,openstack/nova
25621,25621,f43758602627a4eea7e958783c097010517da979,1393017471,0,0,1,0,1,1,1,0.0,TRUE,2.0,2815075.0,8.0,False,6,5322063.0,6,3.0,17,497.0,500.0,16,435.0,438.0,15,444.0,446.0,0.0137221269296741,0.38164665523156105,0.38336192109777,1,FALSE,FALSE,0.0,8,openstack/glance
25622,25622,f43b1cede93bca9acfa493c7f3c83ff5ab961587,1343111336,0,0,12,6,2,2,1,0.91829583405449,TRUE,2.0,-29981458.0,2.0,False,3,1159770.5,3,2.0,80,86.0,126.0,80,86.0,126.0,74,74.0,109.0,0.462962962962963,0.462962962962963,0.6790123456790121,18,FALSE,FALSE,0.0,2,openstack/neutron
25625,25625,f43e78aef2462525a3f3d5cfe7d136c7b1eef1b7,1380818791,0,0,7,7,1,1,1,0.0,TRUE,12.0,699762.0,13.0,False,2,1800334.0,3,3.0,817,2257.0,2768.0,802,1728.0,2228.0,798,2022.0,2517.0,0.12901663168093,0.326659131277248,0.406588083319877,14,FALSE,FALSE,0.0,7,openstack/nova
25626,25626,f43eb49f56accab87e4d1b6defcf78d1e697f9e6,1377239152,4,0,1045,117,7,6,1,0.614647826939616,TRUE,30.0,1945012.0,48.0,False,11,39667.6,38,2.0,3,508.0,509.0,3,440.0,441.0,1,111.0,111.0,0.00858369098712446,0.48068669527897,0.48068669527897,1162,TRUE,FALSE,0.00344234079173838,6,openstack/neutron
25628,25628,f441b64e1e57c5642e5471442a66217f68a55bef,1359396170,0,0,167,134,1,1,1,0.999928342566057,TRUE,2.0,216801.0,3.0,False,17,2126.0,42,3.0,74,396.0,459.0,74,396.0,459.0,2,8.0,10.0,0.0193548387096774,0.0580645161290323,0.0709677419354839,301,FALSE,FALSE,0.0,4,openstack/cinder
25630,25630,f446b1c4137e17894c7b1917b14e39a46e116631,1352128563,0,0,8,21,2,2,1,0.992266638719496,TRUE,2.0,-20936490.0,2.0,False,9,308001.0,23,2.0,81,325.0,386.0,80,325.0,385.0,20,296.0,297.0,0.05,0.707142857142857,0.70952380952381,29,FALSE,FALSE,0.0,3,openstack/neutron
25635,25635,f458f68bb6d39583cf7aa7b6e10054cacfcb6717,1370423443,0,0,20,24,1,1,1,0.0,TRUE,2.0,1055675.0,10.0,False,112,86735.0,399,4.0,1,1777.0,1777.0,1,1660.0,1660.0,1,1637.0,1637.0,0.00042158516020236096,0.345278246205734,0.345278246205734,44,FALSE,FALSE,0.0,6,openstack/nova
25641,25641,f46911966d69bf64065270f4e7e1049e7bbe05c4,1351262351,0,0,2,0,1,1,1,0.0,TRUE,1.0,18277.0,3.0,False,78,34156.0,373,2.0,461,1350.0,1666.0,432,1336.0,1625.0,443,1127.0,1431.0,0.159540064678405,0.405318002155947,0.514552641034854,2,FALSE,FALSE,0.0,3,openstack/nova
25644,25644,f46a4d8a2f3f84ccac6efd24bcef8065d7e263b8,1352324966,0,0,55,12,4,4,2,0.732640929278522,TRUE,3.0,68941.0,4.0,False,9,3220722.5,13,2.0,174,114.0,226.0,169,113.0,221.0,171,112.0,221.0,0.63003663003663,0.413919413919414,0.813186813186813,67,FALSE,FALSE,0.0,3,openstack/swift
25647,25647,f47581de091cac8f32151d2faf72df2fe84fcf62,1375319868,0,0,57,35,2,2,1,0.828055725379504,TRUE,7.0,1152857.0,11.0,False,14,133804.0,23,3.0,16,371.0,376.0,16,368.0,373.0,16,345.0,350.0,0.0217948717948718,0.443589743589744,0.45,92,FALSE,FALSE,0.0,6,openstack/cinder
25648,25648,f47c997242f591ca45945f86c00b584217a9b75b,1357323172,0,0,107,3,5,3,1,0.7212815728200759,TRUE,6.0,39848.0,15.0,False,89,2828.6,477,2.0,212,1668.0,1764.0,212,1579.0,1675.0,203,1429.0,1519.0,0.0599471054951513,0.4202174551865999,0.446664707610932,110,FALSE,FALSE,0.0,4,openstack/nova
25652,25652,f48a2e1a68cca1ef147279b2ddf713635f494bc0,1367388358,0,0,17,16,4,3,1,0.6125137260836551,TRUE,1.0,754325.0,3.0,False,72,1228351.0,229,5.0,1063,2524.0,3012.0,1023,2190.0,2658.0,986,2358.0,2796.0,0.222950079060312,0.53286650101649,0.631804833973345,33,FALSE,FALSE,0.0,5,openstack/nova
25653,25653,f48f1947df5d209686c4850aa911ed693d029ed8,1373985200,0,0,23,10,2,2,1,0.7455178428108279,TRUE,2.0,719654.0,6.0,False,17,1592330.0,32,5.0,78,2760.0,2805.0,78,2525.0,2570.0,76,1873.0,1916.0,0.0145557655954631,0.354253308128544,0.362381852551985,33,FALSE,FALSE,0.0,6,openstack/nova
25654,25654,f48f1bb72474e564f4f8b01da97730f612a868f9,1331658949,0,0,3,2,1,1,1,0.0,TRUE,1.0,94631.0,4.0,False,36,84028.0,81,4.0,117,556.0,636.0,117,556.0,636.0,86,535.0,587.0,0.0763827919227393,0.470588235294118,0.516242317822651,5,FALSE,FALSE,0.0,1,openstack/nova
25655,25655,f48f253f4c3b3f543c3fcd0ba0a65cffe8b17b02,1338836301,0,0,8,0,2,2,2,0.954434002924965,TRUE,1.0,10682.0,3.0,False,9,1159271.0,12,3.0,206,53.0,259.0,206,53.0,259.0,0,53.0,53.0,0.007042253521126759,0.38028169014084495,0.38028169014084495,8,FALSE,FALSE,0.0,2,openstack/swift
25659,25659,f4906f07cd49e4deae79018d7f586b16266859eb,1347644077,0,0,36,0,2,2,1,0.413816850303634,TRUE,3.0,388657.0,5.0,False,47,22468.5,115,3.0,2,1299.0,1299.0,2,1298.0,1298.0,2,1218.0,1218.0,0.0011909487892020599,0.483922191345772,0.483922191345772,36,FALSE,FALSE,0.0,3,openstack/nova
25661,25661,f495b95d0ee28141bd067ca64a0176189f5d8293,1354828574,0,0,11,12,1,1,1,0.0,TRUE,1.0,2633.0,4.0,False,18,554444.0,25,4.0,8,834.0,837.0,8,825.0,828.0,6,708.0,710.0,0.00222222222222222,0.225079365079365,0.225714285714286,23,FALSE,FALSE,0.0,4,openstack/nova
25662,25662,f49bc4215a92eb124b3774246f3000ff6356b492,1349705505,0,0,29,14,1,1,1,0.0,TRUE,4.0,1420663.0,12.0,False,4,1584288.0,7,2.0,6,1016.0,1017.0,6,977.0,978.0,6,427.0,428.0,0.012589928057553998,0.7697841726618699,0.77158273381295,43,FALSE,FALSE,0.0,3,openstack/glance
25663,25663,f49d1441f789f73ac359ed6161579911a816a542,1333551439,0,0,38,43,3,4,1,0.667257003805116,TRUE,3.0,190144.0,3.0,False,39,52808.25,104,2.0,62,550.0,583.0,62,550.0,583.0,5,423.0,425.0,0.004709576138147571,0.332810047095761,0.334379905808477,81,FALSE,FALSE,0.0,1,openstack/nova
25664,25664,f4a09ebf478ecb69a95c7920048b69184a7ad033,1360676153,0,0,2,2,1,1,1,0.0,TRUE,3.0,163595.0,4.0,False,6,7641527.0,6,2.0,0,150.0,150.0,0,148.0,148.0,0,129.0,129.0,0.0029673590504451,0.385756676557863,0.385756676557863,4,FALSE,FALSE,0.0,4,openstack/swift
25666,25666,f4a3defac2a4670dca5f1f80c14f3132dce80d26,1381870725,0,0,1,1,0,1,1,0.0,FALSE,,,,,0,0.0,0,,0,,,0,,,0,,,0.0,0.0,0.0,2,FALSE,FALSE,0.0,7,openstack/glance
25669,25669,f4a9429cd01bbcd799083c76fc8b83c1a400ebb8,1374193836,1,0,42,16,2,2,1,0.7676515870125799,TRUE,4.0,896807.0,11.0,False,1,1321790.5,5,4.0,772,495.0,866.0,741,484.0,827.0,642,452.0,721.0,0.876021798365123,0.61716621253406,0.983651226158038,58,TRUE,FALSE,0.0172413793103448,6,openstack/cinder
25670,25670,f4af85dce550ea429d74cf9a5bacde12aeaa2e65,1378867254,0,0,28,0,0,1,1,0.0,TRUE,7.0,4370911.0,17.0,False,0,0.0,0,4.0,219,2123.0,2150.0,219,1885.0,1912.0,131,1288.0,1301.0,0.0220146764509673,0.214976651100734,0.21714476317545,28,FALSE,FALSE,0.0,7,openstack/nova
25671,25671,f4b78c7f17e29448ed54b136eeb4ac700b324120,1380278640,2,1,71,17,3,2,1,0.7639956284037259,TRUE,4.0,1141440.0,13.0,False,5,165167.333333333,10,3.0,738,1237.0,1237.0,702,1127.0,1127.0,290,321.0,321.0,0.7423469387755101,0.8214285714285708,0.8214285714285708,88,TRUE,TRUE,0.0227272727272727,7,openstack/neutron
25672,25672,f4b7b7e5905dc6f3e38857cba2ff5ead3c96b057,1369371477,0,0,6,7,1,1,1,0.0,TRUE,3.0,66144.0,2.0,False,5,34273.0,16,2.0,627,639.0,639.0,617,629.0,629.0,502,512.0,512.0,0.9246323529411772,0.943014705882353,0.943014705882353,13,FALSE,FALSE,0.0,5,openstack/cinder
25676,25676,f4bf828775db8bed77df12a5947de64427ddad3b,1330073293,0,0,12,5,2,1,1,0.997502546369115,TRUE,2.0,32904.0,2.0,False,42,199056.0,82,2.0,13,332.0,342.0,13,332.0,342.0,11,322.0,330.0,0.0128617363344051,0.346195069667738,0.35476956055734205,17,FALSE,FALSE,0.0,0,openstack/nova
25677,25677,f4c02899a1ea8ccd69278d7314be0b1409c8fa66,1351735902,0,0,13,0,2,2,1,0.6193821946787641,TRUE,3.0,-20851640.0,7.0,False,8,3246015.0,8,3.0,657,496.0,955.0,647,493.0,942.0,263,247.0,354.0,0.6534653465346529,0.6138613861386141,0.878712871287129,13,FALSE,FALSE,0.0,3,openstack/neutron
25678,25678,f4c06c231a1fd2d2deae0395f0e6edf8e00d8e71,1390332723,1,0,105,3,2,2,1,0.605186576633421,TRUE,9.0,2996667.0,25.0,False,149,373517.5,453,3.0,16,1882.0,1886.0,16,1390.0,1394.0,16,1669.0,1673.0,0.00238362310712283,0.23415591699383104,0.234716769489624,108,TRUE,FALSE,0.009259259259259259,8,openstack/nova
25679,25679,f4c8a1831402cd4d48b2876e0b223f855020d896,1378363121,1,0,66,34,14,13,1,0.87556589323213,TRUE,14.0,5968208.0,23.0,False,24,229371.071428571,68,2.0,6,412.0,418.0,6,386.0,392.0,0,92.0,92.0,0.0034965034965035,0.325174825174825,0.325174825174825,100,TRUE,FALSE,0.01,7,openstack/neutron
25681,25681,f4ca6957cfa78aa1975763b973cfff7174ba7cb2,1355780296,0,0,7,10,1,1,1,0.0,TRUE,4.0,62170.0,5.0,False,1,223556.0,6,2.0,187,705.0,830.0,187,705.0,830.0,177,674.0,791.0,0.0543843568591506,0.206232813932172,0.241979835013749,17,FALSE,FALSE,0.0,4,openstack/nova
25682,25682,f4cab3e5ccd02ed33eba36bf97fafbe413412993,1377771164,0,0,1,0,1,1,1,0.0,TRUE,1.0,537376.0,4.0,False,22,619439.0,87,3.0,31,265.0,277.0,29,265.0,275.0,31,210.0,222.0,0.0342979635584137,0.22615219721329,0.239013933547696,1,FALSE,FALSE,0.0,6,openstack/glance
25685,25685,f4ce37b9c23cb09b5e4e07c0af5bae7a65f6cc04,1334990248,0,0,2,36,2,2,2,0.29747224891929,TRUE,4.0,895118.0,8.0,False,27,1408659.5,57,1.0,0,577.0,577.0,0,576.0,576.0,0,145.0,145.0,0.0033112582781457,0.483443708609272,0.483443708609272,38,FALSE,FALSE,0.0,1,openstack/glance
25686,25686,f4ceb0444c308b9fde8fbb1f8cee9e5861a53cbd,1349003401,0,0,30,9,1,1,1,0.0,TRUE,5.0,795509.0,14.0,False,2,891323.0,3,3.0,357,609.0,944.0,357,603.0,938.0,3,80.0,83.0,0.00731261425959781,0.14808043875685598,0.15356489945155402,39,FALSE,FALSE,0.0,3,openstack/glance
25695,25695,f4dc301efda13a6a1769b071b1955a4869110b98,1380044966,0,1,8,10,2,1,1,0.7642045065086199,TRUE,2.0,50214.0,8.0,False,7,84630.0,12,3.0,553,634.0,1184.0,370,614.0,981.0,24,591.0,612.0,0.0243190661478599,0.5758754863813229,0.5963035019455251,18,FALSE,TRUE,0.0,7,openstack/cinder
25698,25698,f4e1fa0ea7225da7eb3387f87538d47dfc03161c,1354634109,3,0,163,37,3,2,1,0.924754802423799,TRUE,5.0,-17284530.0,12.0,False,19,2008.0,52,3.0,1,478.0,478.0,1,473.0,473.0,1,433.0,433.0,0.00393700787401575,0.8543307086614169,0.8543307086614169,200,TRUE,FALSE,0.015,4,openstack/neutron
25700,25700,f4f6464f58482fe0c1193cadddb2db56dc4a2434,1361557182,0,0,3,2,2,2,1,0.970950594454669,TRUE,2.0,77894.0,5.0,False,13,589766.0,25,2.0,825,1124.0,1738.0,803,1114.0,1707.0,753,1064.0,1614.0,0.18963782696177106,0.267857142857143,0.4061871227364179,5,FALSE,FALSE,0.0,4,openstack/nova
25703,25703,f50074c0f65fdeae90dcd4b469fa2ac6f306e4b7,1391607193,1,1,25,2,2,2,1,0.8767162889994641,TRUE,10.0,1107352.0,20.0,False,64,922170.0,197,2.0,0,280.0,280.0,0,279.0,279.0,0,244.0,244.0,0.000875656742556918,0.214535901926445,0.214535901926445,27,TRUE,TRUE,0.037037037037037,8,openstack/glance
25705,25705,f5071bd1ac00ed68102d37c8025d36df6777cd9e,1391178047,0,0,90,55,7,2,1,0.8483931712249351,TRUE,23.0,2756237.0,41.0,False,227,68930.1428571429,1408,4.0,323,1524.0,1524.0,310,1454.0,1454.0,319,1503.0,1503.0,0.0442906574394464,0.208166089965398,0.208166089965398,145,FALSE,FALSE,0.0,8,openstack/nova
25706,25706,f50a5ec1fc53d77d7a4f33392ec6adc4637a53b5,1328745200,0,0,4,0,1,1,1,0.0,TRUE,1.0,11308.0,2.0,False,5,68056.0,11,2.0,117,386.0,471.0,117,386.0,471.0,95,381.0,445.0,0.121212121212121,0.482323232323232,0.5631313131313129,4,FALSE,FALSE,0.0,0,openstack/nova
25709,25709,f50c8cbed1012aac86df2309a944d0e56707b4d6,1361383675,7,0,2369,3,10,13,1,0.736870396509555,TRUE,24.0,3496401.0,58.0,False,44,61171.6,161,2.0,61,445.0,448.0,61,443.0,446.0,54,342.0,344.0,0.14945652173913,0.932065217391304,0.9375,2372,TRUE,FALSE,0.00295109612141653,4,openstack/cinder
25710,25710,f50ce35c9cf2e05d205485586da1cb6d5433ba56,1337200299,0,0,69,17,2,3,2,0.7518601327975319,TRUE,10.0,770532.0,8.0,False,7,787939.142857143,11,1.0,99,289.0,354.0,99,289.0,354.0,81,229.0,284.0,0.054089709762533,0.151715039577836,0.18799472295514494,86,FALSE,FALSE,0.0,1,openstack/nova
25711,25711,f50df8eb3c5bf38abbb0389b85c4b628cffb59f4,1392843198,0,1,20,4,2,2,1,0.954434002924965,TRUE,6.0,3410952.0,25.0,False,31,338613.0,50,7.0,20,803.0,805.0,20,723.0,725.0,15,473.0,474.0,0.0191616766467066,0.567664670658683,0.5688622754491021,24,FALSE,TRUE,0.0,8,openstack/neutron
25712,25712,f511745a78127cbfe4bb8eb41149f59c5a78dcd0,1360907128,0,0,28,0,2,2,1,0.4912373418243329,TRUE,2.0,361609.0,6.0,False,6,98399.0,11,5.0,31,1508.0,1516.0,31,1481.0,1489.0,30,1395.0,1403.0,0.00802485115195444,0.3613771680041421,0.363448097333678,28,FALSE,FALSE,0.0,4,openstack/nova
25714,25714,f516a77395a68b805a1315fd5b8499269f03c0ab,1375137999,0,0,4,4,2,2,1,1.0,TRUE,1.0,45383.0,6.0,False,19,387936.0,40,5.0,850,3991.0,4418.0,648,3315.0,3645.0,825,2935.0,3349.0,0.152145883219746,0.54079941057285,0.61705654816725,8,FALSE,FALSE,0.0,6,openstack/nova
25716,25716,f51885a9732c84d3b91d049ae5fe995d9296795e,1343730582,1,0,377,0,10,7,1,0.884670617424198,TRUE,10.0,10046357.0,25.0,False,97,748.1818181818179,566,4.0,0,499.0,499.0,0,499.0,499.0,0,467.0,467.0,0.00048192771084337293,0.2255421686746989,0.2255421686746989,377,TRUE,FALSE,0.0026525198938992,2,openstack/nova
25718,25718,f51a285c205e7b2b0e34b198b3d2fc7b035646dc,1357946947,1,0,25,0,2,2,1,0.9895875212220558,TRUE,1.0,336834.0,3.0,False,61,163114.0,195,3.0,1462,1292.0,2367.0,1406,1231.0,2256.0,1365,1171.0,2156.0,0.387517730496454,0.33248226950354604,0.611914893617021,25,TRUE,FALSE,0.04,4,openstack/nova
25720,25720,f51e4af121b9289fa6ab4c634cb525d7c3d840e4,1352900947,0,0,20,26,10,7,1,0.979508925216851,TRUE,2.0,100598.0,3.0,False,22,67517.0,57,3.0,105,300.0,401.0,104,300.0,400.0,3,206.0,206.0,0.018348623853211003,0.94954128440367,0.94954128440367,46,FALSE,FALSE,0.0,3,openstack/cinder
25721,25721,f51f387b8cb8058a8f5a0c486c256a7a4d79b37d,1337586952,0,0,9,10,9,7,1,0.995469928119416,TRUE,2.0,28371.0,2.0,False,22,526684.111111111,36,2.0,28,674.0,696.0,27,674.0,695.0,22,645.0,662.0,0.015003261578603997,0.421395955642531,0.4324853228962821,19,FALSE,FALSE,0.0,1,openstack/nova
25722,25722,f5212a583188e0aa0e5c7c960b43231085dd9545,1363388389,0,0,39,6,2,2,1,0.999643749677856,TRUE,1.0,159740.0,3.0,False,22,1846002.0,30,3.0,66,1583.0,1615.0,66,1544.0,1576.0,62,1480.0,1509.0,0.0150717703349282,0.354306220095694,0.361244019138756,45,FALSE,FALSE,0.0,5,openstack/nova
25724,25724,f521d509db2b38051dbef5e2000d145d37b71672,1379485640,1,0,48,0,2,2,1,0.33729006661701394,TRUE,2.0,116671.0,7.0,False,3,294552.0,5,4.0,199,951.0,1060.0,164,904.0,983.0,32,296.0,307.0,0.094017094017094,0.8461538461538459,0.877492877492878,48,TRUE,FALSE,0.0208333333333333,7,openstack/neutron
25727,25727,f5289971b7da19111ca6a68bb46c1108ea46664b,1342806600,0,0,27,20,5,2,1,0.94315151978298,TRUE,5.0,199006.0,3.0,False,67,10411.0,364,2.0,229,815.0,938.0,229,815.0,938.0,197,779.0,881.0,0.102484472049689,0.4037267080745341,0.456521739130435,47,FALSE,FALSE,0.0,2,openstack/nova
25729,25729,f52a7f181ab8eb7b9e3e780183662fde8755cabd,1390875566,0,1,29,1,4,4,1,0.954306349436356,TRUE,4.0,1190030.0,12.0,False,24,85278.0,34,4.0,57,2165.0,2181.0,57,1812.0,1828.0,57,2107.0,2123.0,0.00808024519364726,0.293675118417386,0.295904151574255,30,FALSE,TRUE,0.0,8,openstack/nova
25730,25730,f52d96b904a375625df0c2cc6ff9c828ab47e665,1382727762,0,0,55,11,2,2,2,0.8453509366224359,TRUE,3.0,374361.0,5.0,False,9,333792.0,34,2.0,387,322.0,500.0,357,293.0,455.0,382,317.0,492.0,0.5134048257372651,0.42627345844504,0.6608579088471851,66,FALSE,FALSE,0.0,7,openstack/swift
25737,25737,f539bf7d0522f4a83a212534ec0dac988c36c87a,1336538080,0,0,6,7,1,1,1,0.0,TRUE,1.0,42827.0,3.0,False,31,729350.0,101,3.0,507,520.0,844.0,507,520.0,844.0,482,464.0,771.0,0.32834806254248805,0.316111488783141,0.5248130523453429,13,FALSE,FALSE,0.0,1,openstack/nova
25740,25740,f53d48ebd9ff0e3b99470a9b95527c7054709c12,1363996862,0,0,5,3,1,1,1,0.0,TRUE,1.0,155094.0,0.0,True,3,192986.0,10,1.0,518,518.0,518.0,515,515.0,515.0,404,404.0,404.0,0.916289592760181,0.916289592760181,0.916289592760181,8,FALSE,FALSE,0.0,5,openstack/cinder
25741,25741,f53df8c4f50437eb7568979636c7503fcd43afee,1367978579,1,0,15,10,1,1,1,0.0,TRUE,1.0,518236.0,8.0,False,5,1771073.0,6,4.0,938,1779.0,2400.0,905,1583.0,2174.0,899,1672.0,2262.0,0.201387334974267,0.37435667934661,0.5063772656075191,25,TRUE,FALSE,0.04,5,openstack/nova
25743,25743,f53fb7705a48fb55de6547234a6937fc69a6e35b,1322702069,0,0,1776,1190,15,6,1,0.623152441965817,TRUE,6.0,-49539638.0,6.0,False,2,1416186.31578947,5,1.0,7,17.0,20.0,7,17.0,20.0,3,10.0,12.0,0.2,0.55,0.65,2966,FALSE,FALSE,0.0,0,openstack/neutron
25744,25744,f54113e38dfd6b8e593789e3b195bdb7a78b1d3c,1362056830,0,0,49,8,4,2,1,0.8271396608772479,TRUE,4.0,471904.0,5.0,False,19,229851.0,46,2.0,6,2205.0,2207.0,6,2023.0,2025.0,6,2046.0,2048.0,0.00173999502858563,0.5088242605021129,0.5093214019388521,57,FALSE,FALSE,0.0,5,openstack/nova
25745,25745,f546f62397979312dd891509c31feadf149b8c59,1344615910,0,0,22,10,3,3,1,0.886859507142915,TRUE,1.0,22737.0,3.0,False,62,4363.0,194,3.0,924,507.0,1226.0,924,507.0,1226.0,882,419.0,1117.0,0.399366802351877,0.189959294436906,0.50565355042967,32,FALSE,FALSE,0.0,2,openstack/nova
25746,25746,f54a788cae726b8e1480e27c0a416c66a7afb373,1340691346,0,0,10,5,3,3,1,0.901897235871153,TRUE,3.0,-32306673.0,7.0,False,10,76150.0,19,4.0,47,67.0,98.0,47,67.0,98.0,41,47.0,73.0,0.344262295081967,0.3934426229508201,0.60655737704918,15,FALSE,FALSE,0.0,2,openstack/neutron
25747,25747,f54a91603933a9a67ee3ed7bb0010017bcc1193e,1344461258,0,0,21,0,2,2,1,0.453716339186945,TRUE,2.0,177786.0,4.0,False,39,87557.0,92,2.0,52,1110.0,1134.0,52,1110.0,1134.0,48,1047.0,1068.0,0.0223642172523962,0.478320401643085,0.487905066179827,21,FALSE,FALSE,0.0,2,openstack/nova
25748,25748,f55198570fd59b7a2a4ddd2f5e77b3d03d0a3d64,1348183633,0,0,4,3,2,2,1,0.8631205685666309,TRUE,1.0,15756.0,1.0,False,6,1983866.0,7,2.0,212,1311.0,1311.0,212,1310.0,1310.0,135,153.0,153.0,0.855345911949686,0.9685534591194972,0.9685534591194972,7,FALSE,FALSE,0.0,3,openstack/cinder
25749,25749,f5583a7840947c9eb5b0fb766daecc4e99dd95fe,1341870543,0,0,69,60,4,3,2,0.4433871572430049,TRUE,4.0,500674.0,7.0,False,44,75352.0,200,1.0,265,665.0,868.0,265,665.0,868.0,230,508.0,684.0,0.12473002159827197,0.27483801295896304,0.369870410367171,129,FALSE,FALSE,0.0,2,openstack/nova
25751,25751,f559c50acb40f79e86dc1fe653da0c5da7e3a959,1370566895,0,0,114,11,4,4,2,0.922175372205492,TRUE,4.0,409843.0,9.0,False,48,263490.0,141,4.0,213,339.0,404.0,205,294.0,355.0,208,332.0,394.0,0.418837675350701,0.667334669338677,0.7915831663326651,125,FALSE,FALSE,0.0,6,openstack/swift
25753,25753,f55b1b0078cc95f7001731fe14f198fad17fdfed,1369566953,0,0,1,1,1,1,1,0.0,TRUE,1.0,1334695.0,6.0,False,83,339486.0,196,6.0,528,1959.0,2278.0,486,1663.0,1954.0,478,1732.0,2022.0,0.102745602745603,0.371728871728872,0.433933933933934,2,FALSE,FALSE,0.0,5,openstack/nova
